ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,angle_avg,angle_std,FCC,HCP,ICOS,DECA,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Total_E,Formation_E
226,323,0,10,340,157,183,5.76E-27,7.22,11.7764,4.5564,9.8916,0.7584,-0.2368,0.2556,0,57,46,4,72,54,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2588,12.465,8.3661,0,0,0,0,0,0,10,24,61,70,16,3,88,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,87,58,9,0,0,0,0,0,0,0,0,0,0,0,0,10,24,61,70,16,0,1,1,0,0,0,0,0,0,0,2.89125,0.20724,3.59781,2.4448,1744,94.7679,34.37281527,19,31,0,6,6.4176,7.7771,5.2514,12,14,21,22,44,25,30,28,51,41,9,10,24,8,1,0,0,0,0,0,0,0,2,3,9,10,10,5,12,13,31,12,7,10,24,8,1,0,0,0,0,0,0,0,10,11,12,12,34,20,18,15,20,29,2,0,0,0,0,0,0,0,0,0,0,0,-1213.151,116.249
227,323,0,10,344,146,198,5.82E-27,8.2056,13.5208,5.3151,9.966,1.2057,0.8666,0.2823,0,120,72,0,120,0,22,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.907,12.1712,8.2374,0,0,0,0,0,6,0,60,12,115,5,0,121,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,60,12,115,5,0,0,0,0,0,0,0,0,0,0,2.85775,0.16198,3.59035,2.22557,1704,95.3462,35.05059979,119,0,0,0,9.843,12.1644,8.1313,0,1,1,1,2,1,10,50,12,115,5,0,122,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,24,0,0,0,0,0,0,0,0,0,1,1,1,2,1,10,50,12,115,5,0,0,0,0,0,0,0,0,0,0,0,-1230.1872,114.8528
228,323,0,10,345,160,185,5.84E-27,8.4777,12.1199,3.6422,9.9466,0.732,0.1719,-0.3581,0,52,42,2,66,66,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1739,12.4,8.2486,0,0,0,0,0,1,15,18,73,63,13,5,97,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,95,51,9,0,0,0,0,0,0,0,0,0,0,0,1,15,18,73,63,13,0,2,0,0,0,0,0,0,0,0,2.8822,0.20293,3.59926,2.3591,1755,94.9,34.29487425,13,37,0,9,5.6754,6.5438,4.9243,26,13,22,41,37,23,34,28,54,31,9,12,13,2,0,0,0,0,0,0,0,0,7,8,11,11,11,11,15,15,27,10,7,12,13,2,0,0,0,0,0,0,0,0,19,5,11,30,26,12,19,13,27,21,2,0,0,0,0,0,0,0,0,0,0,0,-1231.6904,117.2596
229,323,0,10,346,148,198,5.86E-27,7.4615,12.2383,4.7767,9.893,0.9643,0.0203,-0.8886,1,28,45,4,37,14,76,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8902,12.1622,8.1919,0,0,0,0,0,3,39,36,35,38,19,28,124,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,23,1,0,0,0,0,0,0,0,0,0,0,0,3,39,36,35,38,19,27,1,0,0,0,0,0,0,0,0,2.87362,0.18275,3.59654,2.42658,1711,95.1392,34.63853957,90,23,0,0,8.9711,11.8716,6.803,6,7,3,5,11,14,39,32,25,34,21,17,115,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,5,115,17,0,0,0,0,0,0,0,0,6,7,3,5,11,14,39,31,22,34,14,12,0,0,0,0,0,0,0,0,0,0,-1228.6667,124.1933
230,323,0,10,352,147,205,5.96E-27,8.1682,13.7217,5.5535,10.0579,1.2634,0.7112,-0.2716,0,109,61,0,109,7,23,60,4,2,0,0,0,0,0,0,0,0,0,0,0,0,9.9034,12.2041,8.2537,0,0,0,0,1,6,7,49,17,114,10,1,120,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,25,1,1,0,0,0,0,0,0,0,0,0,1,6,7,49,17,114,10,1,0,0,0,0,0,0,0,0,0,2.86137,0.16799,3.59945,2.39557,1743,95.2713,35.04655898,117,0,0,0,9.3523,11.9728,7.4732,8,5,3,6,2,5,13,36,16,111,4,3,121,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,121,18,1,0,0,0,0,0,0,0,7,5,3,6,2,5,13,36,15,110,3,0,0,0,0,0,0,0,0,0,0,0,-1257.0627,119.2573
231,323,0,10,364,171,193,6.16E-27,7.6638,12.1131,4.4494,10.1523,0.7098,-0.354,1.4195,0,57,47,0,73,62,41,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1044,12.2164,8.2332,0,0,0,0,0,1,11,22,81,66,11,8,125,34,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,124,34,4,1,0,0,0,0,0,0,0,0,0,0,1,11,22,81,66,11,0,1,0,0,0,0,0,0,0,0,2.87847,0.18741,3.59835,2.44441,1839,95.0279,34.25350962,17,56,0,11,6.0769,6.7953,5.4404,12,26,17,23,56,30,21,36,56,48,5,8,25,1,0,0,0,0,0,0,0,0,2,17,9,11,9,12,12,16,33,11,5,8,25,1,0,0,0,0,0,0,0,0,10,9,8,12,47,18,9,20,23,37,0,0,0,0,0,0,0,0,0,0,0,0,-1302.1988,121.0412
232,323,0,10,367,163,204,6.21E-27,8.4301,11.6284,3.1984,10.0474,0.6892,-0.3082,-0.5064,0,43,67,6,44,1,86,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8638,12.0675,8.1029,0,0,0,0,0,7,36,47,23,53,7,31,151,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,12,0,0,0,0,0,0,0,0,0,0,0,0,7,36,47,23,53,7,30,1,0,0,0,0,0,0,0,0,2.85564,0.15555,3.59924,2.36812,1810,95.6386,34.93420659,133,10,0,0,9.5422,12.0061,7.5735,3,2,4,2,1,4,42,49,20,45,7,31,150,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,150,7,0,0,0,0,0,0,0,0,3,2,4,2,1,4,42,49,20,45,7,25,0,0,0,0,0,0,0,0,0,0,-1312.4604,122.5096
233,323,0,10,369,166,203,6.25E-27,8.5995,11.1779,2.5785,10.0775,0.6368,-0.4208,-0.6303,0,48,83,1,49,0,74,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.935,12.0964,8.1675,0,0,0,0,0,0,34,55,28,50,1,36,149,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,15,1,0,0,0,0,0,0,0,0,0,0,0,0,34,55,28,50,1,35,0,0,0,0,0,0,0,0,0,2.86232,0.1609,3.5978,2.40534,1833,95.631,34.95827569,143,0,0,0,9.8808,12.0904,8.0739,0,0,1,0,0,1,40,50,27,48,2,36,148,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,40,50,27,48,2,34,0,0,0,0,0,0,0,0,0,0,-1319.0817,123.7083
234,323,0,10,380,173,207,6.43E-27,7.3845,12.741,5.3565,10.2623,1.1035,-0.7587,-0.118,0,81,52,19,80,44,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12.1098,8.2367,0,0,0,0,0,0,12,59,31,78,27,0,155,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,17,1,0,0,0,0,0,0,0,0,0,0,0,0,12,59,31,78,27,0,0,0,0,0,0,0,0,0,0,2.86189,0.15535,3.59738,2.45133,1900,95.3742,34.47049426,81,59,0,8,9.0737,10.8497,7.5894,3,2,5,3,11,6,26,48,48,76,23,1,112,16,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,30,5,1,1,112,16,0,0,0,0,0,0,0,0,3,1,1,1,10,6,26,48,18,71,22,0,0,0,0,0,0,0,0,0,0,0,-1362.1304,123.6696
235,323,0,10,383,176,207,6.48E-27,8.2101,13.1962,4.9861,10.4833,1.538,0.1962,-1.3287,0,105,34,14,102,38,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0261,12.1364,8.2319,0,0,0,0,0,0,12,40,50,98,7,0,153,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,22,1,0,0,0,0,0,0,0,0,0,0,0,0,12,40,50,98,7,0,0,0,0,0,0,0,0,0,0,2.86423,0.15288,3.59475,2.44691,1920,95.3939,34.74169747,80,61,0,6,9.3734,11.2273,7.7971,1,1,3,3,12,5,15,36,61,94,7,2,126,17,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,21,3,1,2,126,17,0,0,0,0,0,0,0,0,1,1,0,1,11,5,15,36,40,91,6,0,0,0,0,0,0,0,0,0,0,0,-1376.7162,120.8138
236,323,0,10,385,163,222,6.52E-27,6.8398,16.0502,9.2104,10.6971,2.203,0.4168,-0.5955,0,115,16,37,114,11,79,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8442,12.1472,8.1532,0,0,0,0,0,3,10,59,34,110,6,0,141,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,20,2,0,0,0,0,0,0,0,0,0,0,0,3,10,59,34,110,6,0,0,0,0,0,0,0,0,0,0,2.86004,0.163,3.59492,2.35057,1895,95.2234,35.04014687,136,0,0,0,9.1377,11.7485,7.2207,11,8,2,6,7,6,9,57,12,107,6,2,140,12,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,3,2,2,140,12,0,0,0,0,0,0,0,0,10,8,1,6,5,6,9,57,12,104,4,0,0,0,0,0,0,0,0,0,0,0,-1371.0097,134.3403
237,323,0,10,387,181,206,6.55E-27,8.7267,11.7529,3.0261,10.3073,0.6544,-0.1942,-0.272,3,54,30,12,63,11,83,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9793,12.116,8.1019,0,0,0,0,0,4,34,37,39,70,2,16,164,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,21,0,0,0,0,0,0,0,0,0,0,0,0,4,34,37,39,70,2,16,4,0,0,0,0,0,0,0,0,2.86601,0.16799,3.59657,2.38964,1931,95.7345,34.85546169,151,0,0,0,9.7313,12.0718,7.6748,3,3,1,0,1,7,31,52,28,60,0,22,161,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,158,18,0,0,0,0,0,0,0,0,3,3,1,0,1,7,31,52,28,60,0,17,3,0,0,0,0,0,0,0,0,0,-1383.7689,129.4011
238,323,0,10,389,192,197,6.59E-27,9.3708,11.704,2.3331,10.4029,0.5669,0.3163,-0.7303,16,72,29,23,86,46,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0566,12.0781,8.0863,0,0,0,0,0,0,15,51,51,62,18,0,178,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,13,1,0,0,0,0,0,0,0,0,0,0,0,0,15,51,51,62,18,0,0,0,0,0,0,0,0,0,0,2.86478,0.15264,3.59701,2.41464,1956,95.4942,34.67116333,101,64,0,7,9.3522,11.1094,7.6396,1,1,4,4,10,4,13,56,68,55,18,4,140,10,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,22,4,2,4,140,10,1,0,0,0,0,0,0,0,1,1,1,1,9,4,13,54,46,51,16,0,0,0,0,0,0,0,0,0,0,0,-1398.0908,122.8992
239,323,0,10,393,181,212,6.65E-27,8.186,14.5362,6.3503,10.6481,1.7277,0.4156,-0.901,0,100,33,32,100,37,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9746,12.0718,8.184,0,0,0,0,0,4,8,35,64,100,1,0,169,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,11,1,0,0,0,0,0,0,0,0,0,0,0,4,8,35,64,100,1,0,0,0,0,0,0,0,0,0,0,2.86014,0.15018,3.59878,2.49949,1960,95.3505,34.76124925,86,68,0,6,9.0941,11.1271,7.3585,6,5,3,5,15,7,13,31,63,97,2,3,132,10,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,23,5,1,3,132,10,1,0,0,0,0,0,0,0,6,4,0,4,14,7,13,31,40,92,1,0,0,0,0,0,0,0,0,0,0,0,-1409.2365,127.3935
240,323,0,10,393,174,219,6.65E-27,8.502,12.5394,4.0373,10.3285,0.8362,0.2327,-0.0444,0,21,68,2,21,4,117,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.9237,12.1034,8.1918,0,0,0,0,0,5,40,46,41,33,14,39,158,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,15,2,0,0,0,0,0,0,0,0,0,0,0,5,40,46,41,33,14,38,2,0,0,0,0,0,0,0,0,2.87005,0.17804,3.59502,2.34528,1950,95.3367,34.76954031,138,1,0,0,8.9924,11.8276,6.7397,22,5,4,5,5,8,36,48,21,35,9,34,147,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,4,147,13,1,0,0,0,0,0,0,0,22,5,4,5,4,8,35,45,20,33,8,30,0,0,0,0,0,0,0,0,0,0,-1399.8925,136.7375
241,323,0,10,394,186,208,6.67E-27,8.2991,12.0173,3.7183,10.3784,0.7447,-0.1895,-0.2808,3,18,38,21,26,56,88,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0508,12.1882,8.1394,0,0,0,0,0,1,29,49,46,38,34,11,151,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,35,0,0,0,0,0,0,0,0,0,0,0,0,1,29,49,46,38,34,11,0,0,0,0,0,0,0,0,0,2.86547,0.17404,3.5976,2.41702,1980,95.2299,34.45442854,72,65,0,0,9.4721,12,7.2115,0,1,2,5,13,23,27,44,32,33,28,17,142,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,11,142,27,0,0,0,0,0,0,0,0,0,1,2,5,13,23,27,44,31,31,25,6,0,0,0,0,0,0,0,0,0,0,-1410.6727,129.8673
242,323,0,10,399,166,233,6.75E-27,8.6279,12.3698,3.742,10.3592,0.8906,0.2872,-0.3634,0,48,129,0,48,0,54,83,47,1,0,0,0,0,0,0,0,0,0,0,0,0,9.9148,12.1205,8.3433,0,0,0,0,0,11,13,91,9,49,1,58,146,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,21,0,0,0,0,0,0,0,0,0,0,0,0,11,13,91,9,49,1,57,2,0,0,0,0,0,0,0,0,2.86326,0.15987,3.59384,2.39269,1978,95.6941,35.05067653,140,0,0,0,9.8947,12.1205,8.309,0,0,0,0,0,16,11,88,9,49,1,58,146,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,21,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,88,9,49,1,57,2,0,0,0,0,0,0,0,0,0,-1425.7219,134.3681
243,323,0,10,405,201,204,6.86E-27,9.3327,11.8964,2.5637,10.5453,0.5903,0.0806,-0.7424,17,96,16,19,118,18,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0741,12.0846,8.0931,0,0,0,0,0,0,13,59,29,102,1,0,184,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59,29,102,1,0,0,0,0,0,0,0,0,0,0,2.86383,0.1597,3.59932,2.42825,2040,95.6071,35.03392826,178,0,0,0,10.0099,12.0796,7.9706,0,0,1,0,0,2,18,57,27,99,0,1,183,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183,17,0,0,0,0,0,0,0,0,0,0,1,0,0,2,18,57,27,99,0,0,0,0,0,0,0,0,0,0,0,0,-1455.5536,127.9964
244,323,0,10,409,206,203,6.92E-27,9.286,12.8847,3.5986,10.6454,0.8366,0.5849,-0.2727,22,67,27,18,96,56,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0831,12.0777,8.0591,0,0,0,0,0,3,12,33,81,71,2,7,180,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,180,18,2,0,0,0,0,0,0,0,0,0,0,0,3,12,33,81,71,2,1,0,0,0,0,0,0,0,0,0,2.86827,0.16013,3.59869,2.40885,2062,95.3168,34.59392776,82,76,0,7,8.5379,10.5097,6.5369,9,3,7,13,30,10,13,43,75,52,14,10,122,7,1,0,0,0,0,0,0,0,0,1,4,4,4,0,1,5,28,6,13,10,122,7,1,0,0,0,0,0,0,0,9,2,3,9,26,10,12,38,47,46,1,0,0,0,0,0,0,0,0,0,0,0,-1468.1612,131.0288
245,323,0,10,418,183,235,7.08E-27,8.5004,13.066,4.5657,10.5377,0.9802,-0.0685,-0.6478,0,28,62,12,34,17,92,80,10,2,0,0,0,0,0,0,0,0,0,0,0,0,9.9617,12.153,8.2553,0,0,0,0,0,9,26,71,26,35,31,36,155,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,29,0,0,0,0,0,0,0,0,0,0,0,0,9,26,71,26,35,31,35,2,0,0,0,0,0,0,0,0,2.86599,0.17042,3.59328,2.35671,2082,95.5679,34.70946542,133,14,0,0,9.2488,11.8798,7.2,3,7,4,7,12,15,29,62,10,53,18,34,144,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,8,143,20,0,0,0,0,0,0,0,0,3,7,4,7,12,15,28,62,10,47,13,26,1,0,0,0,0,0,0,0,0,0,-1493.4253,140.9547
246,323,0,10,418,186,232,7.08E-27,8.2818,12.8875,4.6057,10.5355,0.953,-0.2165,-0.4319,0,34,65,10,39,18,93,74,6,2,0,0,0,0,0,0,0,0,0,0,0,0,10.0526,12.2097,8.3233,0,0,0,0,0,8,27,54,35,45,30,30,153,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,33,3,0,0,0,0,0,0,0,0,0,0,0,8,27,54,35,45,30,30,3,0,0,0,0,0,0,0,0,2.86776,0.18068,3.59148,2.36668,2101,95.2343,34.8789966,121,12,0,0,8.9522,11.5806,6.8448,16,7,1,14,8,19,26,45,20,55,23,24,136,24,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1,5,6,10,134,24,0,0,0,0,0,0,0,0,13,6,1,14,8,17,26,45,19,50,17,14,2,0,0,0,0,0,0,0,0,0,-1493.0131,141.3669
247,323,0,10,423,197,226,7.16E-27,8.4714,12.9409,4.4695,10.6715,0.963,0.3038,-0.4106,1,70,52,13,78,13,82,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0567,12.1066,8.2699,0,0,0,0,0,3,22,45,48,78,11,18,177,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,20,1,0,0,0,0,0,0,0,0,0,0,0,3,22,45,48,78,11,17,2,0,0,0,0,0,0,0,0,2.86505,0.16308,3.58545,2.40046,2127,95.4033,34.94431068,137,30,0,0,9.1489,11.6853,6.9381,7,5,9,13,7,9,35,41,17,78,11,16,161,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,7,5,5,160,14,0,0,0,0,0,0,0,0,6,5,8,13,7,9,35,39,15,71,6,11,1,0,0,0,0,0,0,0,0,0,-1516.3799,137.5501
248,323,0,10,424,194,230,7.18E-27,8.4615,12.4615,4.0001,10.6619,0.9159,-0.2661,-0.5575,0,27,61,14,35,29,103,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0566,12.1392,8.3,0,0,0,0,0,3,29,52,47,37,37,29,158,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,156,31,1,0,0,0,0,0,0,0,0,0,0,0,3,29,52,47,37,37,23,2,0,0,0,0,0,0,0,0,2.87541,0.18136,3.59794,2.3868,2132,95.2742,34.75508904,120,18,0,0,8.3868,11.2165,6,9,19,10,19,11,21,30,45,23,50,27,21,126,13,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,4,9,9,10,18,126,13,0,0,0,0,0,0,0,0,9,17,10,18,11,20,29,41,14,41,17,3,0,0,0,0,0,0,0,0,0,0,-1516.2468,141.5932
249,323,0,10,428,181,247,7.25E-27,8.2182,16.4989,8.2808,11.1401,2.1364,0.421,-0.8048,0,121,79,0,116,55,34,33,5,4,0,0,0,0,0,0,0,0,0,0,0,0,10.0047,12.3204,8.3077,0,0,0,0,5,0,3,38,78,106,17,0,132,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,40,9,0,0,0,0,0,0,0,0,0,0,5,0,3,38,78,106,17,0,0,0,0,0,0,0,0,0,0,2.86545,0.16627,3.59729,2.4189,2141,95.3125,34.70517027,63,59,0,6,9.1963,11.1492,7.7652,2,2,4,1,17,7,17,37,81,97,19,13,99,31,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,25,2,4,13,99,31,1,0,0,0,0,0,0,0,2,0,1,1,16,7,17,37,56,95,15,0,0,0,0,0,0,0,0,0,0,0,-1536.348,137.132
250,323,0,10,429,210,219,7.26E-27,9.2423,12.7954,3.553,10.7843,0.7647,0.3784,-0.3561,17,67,21,23,97,13,66,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.042,12.0905,8.0776,0,0,0,0,0,3,25,52,39,79,14,9,187,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,187,21,0,0,0,0,0,0,0,0,0,0,0,0,3,25,52,39,79,14,7,0,0,0,0,0,0,0,0,0,2.86829,0.16029,3.58896,2.40249,2154,95.5743,34.88723663,165,15,0,0,9.5618,11.9667,7.2557,4,5,2,5,9,6,26,46,34,79,6,10,180,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,180,17,0,0,0,0,0,0,0,0,4,5,2,5,9,6,26,46,32,78,3,3,0,0,0,0,0,0,0,0,0,0,-1541.3727,136.0173
251,323,0,10,434,212,222,7.35E-27,9.3272,12.5234,3.1961,10.8055,0.9166,0.2495,-1.1593,5,100,47,15,105,44,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0968,12.0613,8.2207,0,0,0,0,0,0,17,48,42,99,16,0,199,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,48,42,99,16,0,0,0,0,0,0,0,0,0,0,2.85621,0.1436,3.59861,2.46623,2191,95.5771,34.83234496,118,73,0,6,9.3917,11.1462,7.7162,2,2,5,4,8,3,30,42,57,92,14,3,162,10,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,28,2,0,3,162,10,0,0,0,0,0,0,0,0,2,0,1,4,7,3,30,42,29,90,14,0,0,0,0,0,0,0,0,0,0,0,-1564.9867,131.9533
252,323,0,10,437,209,228,7.40E-27,8.9192,13.0769,4.1577,10.7953,0.7662,0.0984,-0.1111,0,56,65,1,65,42,85,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4439,12.6364,8.4342,0,0,0,0,0,0,19,41,57,68,25,18,93,94,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89,93,21,1,0,0,0,0,0,0,0,0,0,0,0,19,41,57,68,25,13,4,1,0,0,0,0,0,0,0,2.8962,0.21471,3.59505,2.37881,2282,94.9479,34.56503704,34,14,0,0,7.9314,10.1818,5.8684,20,6,10,23,26,24,39,31,41,57,39,36,45,31,9,0,0,0,0,0,0,0,4,1,0,5,4,2,6,10,12,18,28,35,44,31,9,0,0,0,0,0,0,0,16,5,10,18,22,22,33,21,29,39,11,1,1,0,0,0,0,0,0,0,0,0,-1564.9478,143.7222
253,323,0,10,442,212,230,7.48E-27,8.6589,12.5739,3.9149,10.8292,0.7811,-0.2988,-0.204,5,27,36,20,46,22,108,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0317,12.1038,8.1217,0,0,0,0,0,1,33,66,36,50,19,26,190,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,19,2,0,0,0,0,0,0,0,0,0,0,0,1,33,66,36,50,19,25,0,0,0,0,0,0,0,0,0,2.86488,0.16395,3.58574,2.41757,2217,95.5381,34.69113645,143,41,0,0,9.2081,11.7547,6.8609,9,5,3,9,11,11,46,52,22,41,21,22,175,14,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,3,12,175,14,1,0,0,0,0,0,0,0,8,4,3,8,11,11,45,51,21,40,18,10,0,0,0,0,0,0,0,0,0,0,-1585.7092,142.5108
